Timestamp,Text
0.0,-106.90998
0.16683333333333333,-106.90998
0.33366666666666667,-106.90998
0.5005000000000001,-106.90998
0.6673333333333333,-106.90998
0.8341666666666667,-106.90998
1.0010000000000001,-106.90998
1.1678333333333333,-106.90998
1.3346666666666667,-106.90998
1.5015,-106.90998
1.6683333333333334,-106.90998
1.8351666666666666,-106.90998
2.0020000000000002,-106.90998
2.168833333333333,-106.90998
2.3356666666666666,-106.90998
2.5025,-106.90998
2.6693333333333333,-106.90998
2.8361666666666667,-106.90998
3.003,-106.90998
3.1698333333333335,-106.90998
3.336666666666667,-106.90998
3.5035000000000003,-106.90998
3.6703333333333332,-106.90998
3.8371666666666666,-106.90998
4.0040000000000004,-106.90998
4.170833333333333,-106.90998
4.337666666666666,-106.90998
4.5045,-106.90998
4.671333333333333,-106.90998
4.838166666666667,-106.90998
5.005,-106.90998
5.171833333333334,-106.90998
5.338666666666667,-106.90998
5.5055000000000005,-106.90998
5.6723333333333334,-106.90998
5.839166666666666,-106.90998
6.006,-106.90998
6.172833333333333,-106.90998
6.339666666666667,-106.90998
6.5065,-106.90998
6.673333333333334,-106.90998
6.840166666666667,-106.90998
7.007000000000001,-106.90998
7.1738333333333335,-106.90998
7.3406666666666665,-106.90998
7.5075,-106.90998
7.674333333333333,-106.90998
7.841166666666667,-106.90998
8.008000000000001,-106.90998
8.174833333333334,-106.90998
8.341666666666667,-106.90998
8.5085,-106.90998
8.675333333333333,-106.90998
8.842166666666667,-106.90994
9.009,-106.90994
9.175833333333333,-106.90994
9.342666666666666,-106.90994
9.509500000000001,-106.90994
9.676333333333334,-106.90979
9.843166666666667,-106.90979
10.01,-106.90979
10.176833333333333,-106.90979
10.343666666666667,-106.90979
10.5105,-106.90979
10.677333333333333,-106.90950
10.844166666666666,-106.90950
11.011000000000001,-106.90950
11.177833333333334,-106.90950
11.344666666666667,-106.90950
11.5115,-106.90950
11.678333333333333,-106.90950
11.845166666666668,-106.90908
12.012,-106.90908
12.178833333333333,-106.90908
12.345666666666666,-106.90908
12.512500000000001,-106.90908
12.679333333333334,-106.90908
12.846166666666667,-106.90854
13.013,-106.90854
13.179833333333333,-106.90854
13.346666666666668,-106.90854
13.5135,-106.90854
13.680333333333333,-106.90786
13.847166666666666,-106.90786
14.014000000000001,-106.90786
14.180833333333334,-106.90786
14.347666666666667,-106.90786
14.5145,-106.90786
14.681333333333333,-106.90709
14.848166666666668,-106.90709
15.015,-106.90709
15.181833333333334,-106.90709
15.348666666666666,-106.90709
15.5155,-106.90709
15.682333333333334,-106.90629
15.849166666666667,-106.90629
16.016000000000002,-106.90629
16.182833333333335,-106.90629
16.349666666666668,-106.90629
16.5165,-106.90629
16.683333333333334,-106.90629
16.850166666666667,-106.90548
17.017,-106.90548
17.183833333333332,-106.90548
17.350666666666665,-106.90548
17.517500000000002,-106.90548
17.684333333333335,-106.90548
17.851166666666668,-106.90548
18.018,-106.90548
18.184833333333334,-106.90548
18.351666666666667,-106.90548
18.5185,-106.90548
18.685333333333332,-106.90387
18.852166666666665,-106.90387
19.019000000000002,-106.90387
19.185833333333335,-106.90387
19.352666666666668,-106.90387
19.5195,-106.90387
19.686333333333334,-106.90308
19.853166666666667,-106.90308
20.02,-106.90308
20.186833333333333,-106.90308
20.353666666666665,-106.90308
20.520500000000002,-106.90308
20.687333333333335,-106.90308
20.854166666666668,-106.90229
21.021,-106.90229
21.187833333333334,-106.90229
21.354666666666667,-106.90229
21.5215,-106.90229
21.688333333333333,-106.90151
21.855166666666666,-106.90151
22.022000000000002,-106.90151
22.188833333333335,-106.90151
